District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
LAMESA ISD,2022-04-10,058906,1636,NA,NA,NA,NA,NA,NA,NA
SANDS CISD,2022-04-10,058909,249,NA,NA,NA,NA,NA,NA,NA
HEREFORD ISD,2022-04-10,059901,3962,NA,NA,NA,NA,NA,NA,NA
WALCOTT ISD,2022-04-10,059902,154,NA,NA,NA,NA,NA,NA,NA
COOPER ISD,2022-04-10,060902,851,NA,NA,NA,NA,NA,NA,NA
FANNINDEL ISD,2022-04-10,060914,145,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF NORTH TEXAS,2022-04-10,061501,0,NA,NA,NA,NA,NA,NA,NA
NORTH TEXAS COLLEGIATE ACADEMY,2022-04-10,061802,704,NA,NA,NA,NA,NA,NA,NA
LEADERSHIP PREP SCHOOL,2022-04-10,061804,1301,NA,NA,NA,NA,NA,NA,NA
TRIVIUM ACADEMY,2022-04-10,061805,567,NA,NA,NA,NA,NA,NA,NA
DENTON ISD,2022-04-10,061901,32273,NA,NA,0,1,0,0,1
LEWISVILLE ISD,2022-04-10,061902,49347,NA,NA,12,2,0,0,14
PILOT POINT ISD,2022-04-10,061903,1435,NA,NA,NA,NA,NA,NA,NA
KRUM ISD,2022-04-10,061905,2212,NA,NA,NA,NA,NA,NA,NA
PONDER ISD,2022-04-10,061906,1589,NA,NA,NA,NA,NA,NA,NA
AUBREY ISD,2022-04-10,061907,3136,NA,NA,NA,NA,NA,NA,NA
SANGER ISD,2022-04-10,061908,2775,NA,NA,NA,NA,NA,NA,NA
ARGYLE ISD,2022-04-10,061910,4286,NA,NA,NA,NA,NA,NA,NA
NORTHWEST ISD,2022-04-10,061911,27119,NA,NA,6,2,0,0,8
LAKE DALLAS ISD,2022-04-10,061912,4052,NA,NA,NA,NA,NA,NA,NA
LITTLE ELM ISD,2022-04-10,061914,8290,NA,NA,NA,NA,NA,NA,NA
CUERO ISD,2022-04-10,062901,1954,NA,NA,NA,NA,NA,NA,NA
NORDHEIM ISD,2022-04-10,062902,150,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2022-04-10,062903,1508,NA,NA,NA,NA,NA,NA,NA
YORKTOWN ISD,2022-04-10,062904,553,NA,NA,NA,NA,NA,NA,NA
WESTHOFF ISD,2022-04-10,062905,56,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2022-04-10,062906,143,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2022-04-10,063903,217,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2022-04-10,063906,84,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2022-04-10,064903,1715,NA,NA,NA,NA,NA,NA,NA
CLARENDON ISD,2022-04-10,065901,453,NA,NA,NA,NA,NA,NA,NA
HEDLEY ISD,2022-04-10,065902,125,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2022-04-10,066005,29,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2022-04-10,066901,226,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2022-04-10,066902,1421,NA,NA,NA,NA,NA,NA,NA
FREER ISD,2022-04-10,066903,765,NA,NA,NA,NA,NA,NA,NA
CISCO ISD,2022-04-10,067902,807,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2022-04-10,067903,1117,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2022-04-10,067904,266,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2022-04-10,067907,342,NA,NA,NA,NA,NA,NA,NA
RISING STAR ISD,2022-04-10,067908,202,NA,NA,NA,NA,NA,NA,NA
COMPASS ACADEMY CHARTER SCHOOL,2022-04-10,068802,1375,NA,NA,NA,NA,NA,NA,NA
UTPB STEM ACADEMY,2022-04-10,068803,773,NA,NA,NA,NA,NA,NA,NA
ECTOR COUNTY ISD,2022-04-10,068901,32529,NA,NA,NA,1,NA,NA,NA
ROCKSPRINGS ISD,2022-04-10,069901,261,NA,NA,NA,NA,NA,NA,NA
NUECES CANYON CISD,2022-04-10,069902,259,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2022-04-10,070801,2537,NA,NA,NA,NA,NA,NA,NA
AVALON ISD,2022-04-10,070901,343,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2022-04-10,070903,6077,NA,NA,NA,NA,NA,NA,NA
FERRIS ISD,2022-04-10,070905,2635,NA,NA,NA,NA,NA,NA,NA
ITALY ISD,2022-04-10,070907,647,NA,NA,NA,NA,NA,NA,NA
MIDLOTHIAN ISD,2022-04-10,070908,10390,NA,NA,NA,1,NA,NA,NA
MILFORD ISD,2022-04-10,070909,240,NA,NA,NA,NA,NA,NA,NA
PALMER ISD,2022-04-10,070910,1279,NA,NA,NA,NA,NA,NA,NA
RED OAK ISD,2022-04-10,070911,6351,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE ISD,2022-04-10,070912,10185,NA,NA,NA,NA,NA,NA,NA
MAYPEARL ISD,2022-04-10,070915,1184,NA,NA,NA,NA,NA,NA,NA
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2022-04-10,071801,1407,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2022-04-10,071803,210,NA,NA,NA,NA,NA,NA,NA
EL PASO ACADEMY,2022-04-10,071804,320,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - WEST TEXAS,2022-04-10,071806,4646,NA,NA,NA,NA,NA,NA,NA
LA FE PREPARATORY SCHOOL,2022-04-10,071807,191,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2022-04-10,071809,332,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2022-04-10,071810,271,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2022-04-10,071901,10613,NA,NA,0,1,0,0,1
EL PASO ISD,2022-04-10,071902,51281,NA,NA,NA,NA,NA,NA,NA
FABENS ISD,2022-04-10,071903,2006,NA,NA,NA,NA,NA,NA,NA
SAN ELIZARIO ISD,2022-04-10,071904,3235,NA,NA,NA,NA,NA,NA,NA
YSLETA ISD,2022-04-10,071905,37665,NA,NA,8,9,0,0,17
ANTHONY ISD,2022-04-10,071906,800,NA,NA,NA,NA,NA,NA,NA
CANUTILLO ISD,2022-04-10,071907,6061,NA,NA,NA,NA,NA,NA,NA
TORNILLO ISD,2022-04-10,071908,894,NA,NA,NA,NA,NA,NA,NA
SOCORRO ISD,2022-04-10,071909,47787,NA,NA,NA,NA,NA,NA,NA
PREMIER HIGH SCHOOLS,2022-04-10,072801,6657,NA,NA,0,1,0,0,1
ERATH EXCELS ACADEMY INC,2022-04-10,072802,101,NA,NA,NA,NA,NA,NA,NA
THREE WAY ISD,2022-04-10,072901,246,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2022-04-10,072902,1106,NA,NA,NA,NA,NA,NA,NA
STEPHENVILLE ISD,2022-04-10,072903,3715,NA,NA,NA,NA,NA,NA,NA
BLUFF DALE ISD,2022-04-10,072904,223,NA,NA,NA,NA,NA,NA,NA
HUCKABAY ISD,2022-04-10,072908,312,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2022-04-10,072909,288,NA,NA,NA,NA,NA,NA,NA
MORGAN MILL ISD,2022-04-10,072910,120,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2022-04-10,073901,488,NA,NA,NA,NA,NA,NA,NA
MARLIN ISD,2022-04-10,073903,892,NA,NA,NA,NA,NA,NA,NA
WESTPHALIA ISD,2022-04-10,073904,138,NA,NA,NA,NA,NA,NA,NA
ROSEBUD-LOTT ISD,2022-04-10,073905,734,NA,NA,NA,NA,NA,NA,NA
BONHAM ISD,2022-04-10,074903,1921,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2022-04-10,074904,327,NA,NA,NA,NA,NA,NA,NA
ECTOR ISD,2022-04-10,074905,238,NA,NA,NA,NA,NA,NA,NA
HONEY GROVE ISD,2022-04-10,074907,645,NA,NA,NA,NA,NA,NA,NA
LEONARD ISD,2022-04-10,074909,781,NA,NA,NA,NA,NA,NA,NA
SAVOY ISD,2022-04-10,074911,308,NA,NA,NA,NA,NA,NA,NA
TRENTON ISD,2022-04-10,074912,733,NA,NA,NA,NA,NA,NA,NA
SAM RAYBURN ISD,2022-04-10,074917,506,NA,NA,NA,NA,NA,NA,NA
FLATONIA ISD,2022-04-10,075901,629,NA,NA,NA,NA,NA,NA,NA
LA GRANGE ISD,2022-04-10,075902,1883,NA,NA,NA,NA,NA,NA,NA
SCHULENBURG ISD,2022-04-10,075903,705,NA,NA,NA,NA,NA,NA,NA
FAYETTEVILLE ISD,2022-04-10,075906,281,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2022-04-10,075908,237,NA,NA,NA,NA,NA,NA,NA
ROBY CISD,2022-04-10,076903,330,NA,NA,NA,NA,NA,NA,NA
ROTAN ISD,2022-04-10,076904,260,NA,NA,NA,NA,NA,NA,NA
FLOYDADA COLLEGIATE ISD,2022-04-10,077901,693,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2022-04-10,077902,433,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2022-04-10,078901,199,NA,NA,NA,NA,NA,NA,NA
LAMAR CISD,2022-04-10,079901,39732,NA,NA,NA,2,NA,NA,NA
NEEDVILLE ISD,2022-04-10,079906,3398,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2022-04-10,079907,77951,NA,NA,27,14,0,0,41
STAFFORD MSD,2022-04-10,079910,3497,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2022-04-10,080901,1538,NA,NA,NA,NA,NA,NA,NA
FAIRFIELD ISD,2022-04-10,081902,1709,NA,NA,NA,NA,NA,NA,NA
TEAGUE ISD,2022-04-10,081904,1189,NA,NA,NA,NA,NA,NA,NA
WORTHAM ISD,2022-04-10,081905,519,NA,NA,NA,NA,NA,NA,NA
DEW ISD,2022-04-10,081906,127,NA,NA,NA,NA,NA,NA,NA
DILLEY ISD,2022-04-10,082902,919,NA,NA,NA,NA,NA,NA,NA
PEARSALL ISD,2022-04-10,082903,2036,NA,NA,NA,NA,NA,NA,NA
SEAGRAVES ISD,2022-04-10,083901,528,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2022-04-10,083902,158,NA,NA,NA,NA,NA,NA,NA
SEMINOLE ISD,2022-04-10,083903,2998,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2022-04-10,084802,1500,NA,NA,NA,2,NA,NA,NA
AMBASSADORS PREPARATORY ACADEMY,2022-04-10,084804,193,NA,NA,NA,NA,NA,NA,NA
DICKINSON ISD,2022-04-10,084901,11973,NA,NA,NA,NA,NA,NA,NA
GALVESTON ISD,2022-04-10,084902,6683,NA,NA,NA,NA,NA,NA,NA
HIGH ISLAND ISD,2022-04-10,084903,160,NA,NA,NA,NA,NA,NA,NA
TEXAS CITY ISD,2022-04-10,084906,7830,NA,NA,NA,NA,NA,NA,NA
HITCHCOCK ISD,2022-04-10,084908,1736,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2022-04-10,084909,4371,NA,NA,NA,0,NA,NA,NA
CLEAR CREEK ISD,2022-04-10,084910,41065,NA,NA,10,3,0,0,13
FRIENDSWOOD ISD,2022-04-10,084911,6189,NA,NA,NA,NA,NA,NA,NA
POST ISD,2022-04-10,085902,793,NA,NA,NA,NA,NA,NA,NA
SOUTHLAND ISD,2022-04-10,085903,113,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2022-04-10,086024,24,NA,NA,NA,NA,NA,NA,NA
FREDERICKSBURG ISD,2022-04-10,086901,3152,NA,NA,NA,0,NA,NA,NA
HARPER ISD,2022-04-10,086902,569,NA,NA,NA,NA,NA,NA,NA
GLASSCOCK COUNTY ISD,2022-04-10,087901,296,NA,NA,NA,NA,NA,NA,NA
GOLIAD ISD,2022-04-10,088902,1314,NA,NA,NA,NA,NA,NA,NA
GONZALES ISD,2022-04-10,089901,2651,NA,NA,NA,NA,NA,NA,NA
NIXON-SMILEY CISD,2022-04-10,089903,1075,NA,NA,NA,NA,NA,NA,NA
WAELDER ISD,2022-04-10,089905,305,NA,NA,NA,NA,NA,NA,NA
LEFORS ISD,2022-04-10,090902,181,NA,NA,NA,NA,NA,NA,NA
MCLEAN ISD,2022-04-10,090903,193,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2022-04-10,090904,3522,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2022-04-10,090905,47,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2022-04-10,091901,894,NA,NA,NA,NA,NA,NA,NA
COLLINSVILLE ISD,2022-04-10,091902,555,NA,NA,NA,NA,NA,NA,NA
DENISON ISD,2022-04-10,091903,4758,NA,NA,NA,NA,NA,NA,NA
HOWE ISD,2022-04-10,091905,1257,NA,NA,NA,NA,NA,NA,NA
SHERMAN ISD,2022-04-10,091906,7625,NA,NA,NA,0,NA,NA,NA
TIOGA ISD,2022-04-10,091907,710,NA,NA,NA,NA,NA,NA,NA
VAN ALSTYNE ISD,2022-04-10,091908,2058,NA,NA,NA,NA,NA,NA,NA
WHITESBORO ISD,2022-04-10,091909,1732,NA,NA,NA,0,NA,NA,NA
WHITEWRIGHT ISD,2022-04-10,091910,775,NA,NA,NA,NA,NA,NA,NA
POTTSBORO ISD,2022-04-10,091913,1461,NA,NA,NA,NA,NA,NA,NA
S AND S CISD,2022-04-10,091914,1001,NA,NA,NA,NA,NA,NA,NA
GUNTER ISD,2022-04-10,091917,1122,NA,NA,NA,NA,NA,NA,NA
TOM BEAN ISD,2022-04-10,091918,645,NA,NA,NA,NA,NA,NA,NA
EAST TEXAS CHARTER SCHOOLS,2022-04-10,092801,150,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2022-04-10,092901,1765,NA,NA,NA,NA,NA,NA,NA
KILGORE ISD,2022-04-10,092902,3953,NA,NA,NA,NA,NA,NA,NA
LONGVIEW ISD,2022-04-10,092903,8377,NA,NA,NA,NA,NA,NA,NA
PINE TREE ISD,2022-04-10,092904,4705,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2022-04-10,092906,1554,NA,NA,NA,NA,NA,NA,NA
SPRING HILL ISD,2022-04-10,092907,2054,NA,NA,NA,NA,NA,NA,NA
WHITE OAK ISD,2022-04-10,092908,1478,NA,NA,NA,NA,NA,NA,NA
ANDERSON-SHIRO CISD,2022-04-10,093901,901,NA,NA,NA,NA,NA,NA,NA
IOLA ISD,2022-04-10,093903,546,NA,NA,NA,NA,NA,NA,NA
"NAVASOTA ISD",2022-04-10,093904,2954,NA,NA,NA,0,NA,NA,NA
RICHARDS ISD,2022-04-10,093905,218,NA,NA,NA,NA,NA,NA,NA
SEGUIN ISD,2022-04-10,094901,7114,NA,NA,NA,0,NA,NA,NA
SCHERTZ-CIBOLO-U CITY ISD,2022-04-10,094902,16018,NA,NA,NA,NA,NA,NA,NA
"NAVARRO ISD",2022-04-10,094903,2000,NA,NA,NA,NA,NA,NA,NA
MARION ISD,2022-04-10,094904,1504,NA,NA,NA,NA,NA,NA,NA
ABERNATHY ISD,2022-04-10,095901,825,NA,NA,NA,NA,NA,NA,NA
COTTON CENTER ISD,2022-04-10,095902,98,NA,NA,NA,NA,NA,NA,NA
HALE CENTER ISD,2022-04-10,095903,609,NA,NA,NA,NA,NA,NA,NA
PETERSBURG ISD,2022-04-10,095904,282,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2022-04-10,095905,4789,NA,NA,NA,NA,NA,NA,NA
MEMPHIS ISD,2022-04-10,096904,436,NA,NA,NA,NA,NA,NA,NA
TURKEY-QUITAQUE ISD,2022-04-10,096905,195,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2022-04-10,097902,845,NA,NA,NA,NA,NA,NA,NA
HICO ISD,2022-04-10,097903,612,NA,NA,NA,NA,NA,NA,NA
GRUVER ISD,2022-04-10,098901,421,NA,NA,NA,NA,NA,NA,NA
PRINGLE-MORSE CISD,2022-04-10,098903,126,NA,NA,NA,NA,NA,NA,NA
SPEARMAN ISD,2022-04-10,098904,795,NA,NA,NA,NA,NA,NA,NA
CHILLICOTHE ISD,2022-04-10,099902,201,NA,NA,NA,NA,NA,NA,NA
QUANAH ISD,2022-04-10,099903,517,NA,NA,NA,NA,NA,NA,NA
KOUNTZE ISD,2022-04-10,100903,1161,NA,NA,NA,NA,NA,NA,NA
SILSBEE ISD,2022-04-10,100904,2785,NA,NA,NA,NA,NA,NA,NA
HARDIN-JEFFERSON ISD,2022-04-10,100905,2599,NA,NA,NA,NA,NA,NA,NA
LUMBERTON ISD,2022-04-10,100907,4246,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2022-04-10,100908,593,NA,NA,NA,NA,NA,NA,NA
HARRIS COUNTY DEPT OF ED,2022-04-10,101000,0,NA,NA,NA,NA,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2022-04-10,101802,880,NA,NA,NA,NA,NA,NA,NA
ARISTOI CLASSICAL ACADEMY,2022-04-10,101803,1213,NA,NA,NA,NA,NA,NA,NA
GEORGE I SANCHEZ CHARTER,2022-04-10,101804,979,NA,NA,NA,NA,NA,NA,NA
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2022-04-10,101806,1552,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2022-04-10,101810,926,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2022-04-10,101811,258,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2022-04-10,101814,1170,NA,NA,NA,NA,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2022-04-10,101815,355,NA,NA,NA,NA,NA,NA,NA
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2022-04-10,101819,566,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2022-04-10,101821,165,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2022-04-10,101828,2097,NA,NA,NA,NA,NA,NA,NA
CALVIN NELMS CHARTER SCHOOLS,2022-04-10,101837,298,NA,NA,NA,NA,NA,NA,NA
SOUTHWEST SCHOOL,2022-04-10,101838,1547,NA,NA,NA,NA,NA,NA,NA
TWO DIMENSIONS PREPARATORY ACADEMY,2022-04-10,101840,448,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2022-04-10,101842,42,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2022-04-10,101845,14545,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,2022-04-10,101846,3608,NA,NA,NA,NA,NA,NA,NA
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2022-04-10,101847,459,NA,NA,NA,NA,NA,NA,NA
ACCELERATED INTERMEDIATE ACADEMY,2022-04-10,101849,168,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2022-04-10,101853,1740,NA,NA,NA,NA,NA,NA,NA
MEYERPARK ELEMENTARY,2022-04-10,101855,275,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2022-04-10,101856,702,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,2022-04-10,101858,5934,NA,NA,NA,NA,NA,NA,NA
STEP CHARTER SCHOOL,2022-04-10,101859,565,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL FOR PERFORMING ARTS,2022-04-10,101861,613,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON WEST,2022-04-10,101862,4048,NA,NA,NA,0,NA,NA,NA
THE LAWSON ACADEMY,2022-04-10,101864,168,NA,NA,NA,NA,NA,NA,NA
THE PRO-VISION ACADEMY,2022-04-10,101868,357,NA,NA,NA,NA,NA,NA,NA
BETA ACADEMY,2022-04-10,101870,1296,NA,NA,NA,NA,NA,NA,NA
A+ UNLIMITED POTENTIAL,2022-04-10,101871,145,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2022-04-10,101872,342,NA,NA,NA,NA,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2022-04-10,101873,155,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2022-04-10,101874,374,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2022-04-10,101875,226,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2022-04-10,101876,166,NA,NA,NA,NA,NA,NA,NA
ELEVATE COLLEGIATE CHARTER SCHOOL,2022-04-10,101877,54,NA,NA,NA,NA,NA,NA,NA
HOUSTON CLASSICAL CHARTER SCHOOL,2022-04-10,101878,84,NA,NA,0,1,0,0,1
ALDINE ISD,2022-04-10,101902,62248,NA,NA,NA,4,NA,NA,NA
ALIEF ISD,2022-04-10,101903,40202,NA,NA,5,4,0,0,9
CHANNELVIEW ISD,2022-04-10,101905,9440,NA,NA,NA,NA,NA,NA,NA
CROSBY ISD,2022-04-10,101906,6523,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2022-04-10,101907,117519,NA,NA,27,11,0,0,38
DEER PARK ISD,2022-04-10,101908,12481,NA,NA,NA,NA,NA,NA,NA
GALENA PARK ISD,2022-04-10,101910,21538,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2022-04-10,101911,23949,NA,NA,0,10,0,0,10
HOUSTON ISD,2022-04-10,101912,191989,NA,NA,NA,NA,NA,NA,NA
HUMBLE ISD,2022-04-10,101913,48142,NA,NA,7,2,0,0,9
KATY ISD,2022-04-10,101914,89071,NA,NA,32,7,0,0,39
KLEIN ISD,2022-04-10,101915,53577,NA,NA,10,0,0,0,10
LA PORTE ISD,2022-04-10,101916,6991,NA,NA,NA,0,NA,NA,NA
PASADENA ISD,2022-04-10,101917,49535,NA,NA,NA,4,NA,NA,NA
SPRING ISD,2022-04-10,101919,32345,NA,NA,NA,NA,NA,NA,NA
SPRING BRANCH ISD,2022-04-10,101920,33584,NA,NA,NA,0,NA,NA,NA
TOMBALL ISD,2022-04-10,101921,20243,NA,NA,5,2,0,0,7
SHELDON ISD,2022-04-10,101924,10584,NA,NA,NA,NA,NA,NA,NA
HUFFMAN ISD,2022-04-10,101925,3570,NA,NA,NA,NA,NA,NA,NA
KARNACK ISD,2022-04-10,102901,136,NA,NA,NA,NA,NA,NA,NA
MARSHALL ISD,2022-04-10,102902,5147,NA,NA,NA,NA,NA,NA,NA
WASKOM ISD,2022-04-10,102903,857,NA,NA,NA,NA,NA,NA,NA
HALLSVILLE ISD,2022-04-10,102904,19608,NA,NA,NA,NA,NA,NA,NA
HARLETON ISD,2022-04-10,102905,720,NA,NA,NA,NA,NA,NA,NA
ELYSIAN FIELDS ISD,2022-04-10,102906,842,NA,NA,NA,NA,NA,NA,NA
CHANNING ISD,2022-04-10,103901,165,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2022-04-10,103902,235,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2022-04-10,104901,538,NA,NA,NA,NA,NA,NA,NA
RULE ISD,2022-04-10,104903,144,NA,NA,NA,NA,NA,NA,NA
PAINT CREEK ISD,2022-04-10,104907,95,NA,NA,NA,NA,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2022-04-10,105801,76,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2022-04-10,105802,122,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2022-04-10,105803,344,NA,NA,NA,NA,NA,NA,NA
SAN MARCOS CISD,2022-04-10,105902,8339,NA,NA,NA,0,NA,NA,NA
DRIPPING SPRINGS ISD,2022-04-10,105904,8023,NA,NA,6,3,0,0,9
WIMBERLEY ISD,2022-04-10,105905,2646,NA,NA,NA,NA,NA,NA,NA
HAYS CISD,2022-04-10,105906,21494,NA,NA,NA,0,NA,NA,NA
CANADIAN ISD,2022-04-10,106901,841,NA,NA,NA,NA,NA,NA,NA
ATHENS ISD,2022-04-10,107901,2991,NA,NA,NA,NA,NA,NA,NA
BROWNSBORO ISD,2022-04-10,107902,2627,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2022-04-10,107904,545,NA,NA,NA,NA,NA,NA,NA
EUSTACE ISD,2022-04-10,107905,1267,NA,NA,NA,NA,NA,NA,NA
MALAKOFF ISD,2022-04-10,107906,1446,NA,NA,NA,NA,NA,NA,NA
TRINIDAD ISD,2022-04-10,107907,158,NA,NA,NA,NA,NA,NA,NA
MURCHISON ISD,2022-04-10,107908,152,NA,NA,NA,NA,NA,NA,NA
LAPOYNOR ISD,2022-04-10,107910,492,NA,NA,NA,NA,NA,NA,NA
HORIZON MONTESSORI PUBLIC SCHOOLS,2022-04-10,108802,1405,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2022-04-10,108804,567,NA,NA,NA,NA,NA,NA,NA
IDEA PUBLIC SCHOOLS,2022-04-10,108807,70497,NA,NA,NA,4,NA,NA,NA
VANGUARD ACADEMY,2022-04-10,108808,5416,NA,NA,NA,0,NA,NA,NA
EXCELLENCE IN LEADERSHIP ACADEMY,2022-04-10,108809,300,NA,NA,NA,NA,NA,NA,NA
DONNA ISD,2022-04-10,108902,13018,NA,NA,NA,1,NA,NA,NA
EDCOUCH-ELSA ISD,2022-04-10,108903,4052,NA,NA,NA,NA,NA,NA,NA
EDINBURG CISD,2022-04-10,108904,32076,NA,NA,25,0,0,0,25
HIDALGO ISD,2022-04-10,108905,2790,NA,NA,NA,NA,NA,NA,NA
MCALLEN ISD,2022-04-10,108906,20462,NA,NA,9,0,0,0,9
MERCEDES ISD,2022-04-10,108907,4417,NA,NA,NA,1,NA,NA,NA
MISSION CISD,2022-04-10,108908,13973,NA,NA,5,0,0,0,5
PHARR-SAN JUAN-ALAMO ISD,2022-04-10,108909,29354,NA,NA,11,3,0,0,14
PROGRESO ISD,2022-04-10,108910,1390,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2022-04-10,108911,9459,NA,NA,NA,0,NA,NA,NA
LA JOYA ISD,2022-04-10,108912,24069,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2022-04-10,108913,15408,NA,NA,NA,NA,NA,NA,NA
LA VILLA ISD,2022-04-10,108914,549,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2022-04-10,108915,864,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2022-04-10,108916,3377,NA,NA,NA,NA,NA,NA,NA
ABBOTT ISD,2022-04-10,109901,283,NA,NA,NA,NA,NA,NA,NA
BYNUM ISD,2022-04-10,109902,183,NA,NA,NA,NA,NA,NA,NA
COVINGTON ISD,2022-04-10,109903,301,NA,NA,NA,NA,NA,NA,NA
HILLSBORO ISD,2022-04-10,109904,1949,NA,NA,NA,NA,NA,NA,NA
HUBBARD ISD,2022-04-10,109905,447,NA,NA,NA,NA,NA,NA,NA
ITASCA ISD,2022-04-10,109907,624,NA,NA,NA,NA,NA,NA,NA
MALONE ISD,2022-04-10,109908,162,NA,NA,NA,NA,NA,NA,NA
